epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
153,17.494179,8.94141387e-03,9.37229325e-03,1.14575521e-02,1.23112930e-02,7.21162312e-04,2.99027462e-05,1.22776426e-03,3.19770890e-05,5.00000000e-04
154,17.682107,1.22759259e-02,1.31523943e-02,9.34953114e-03,9.89125796e-03,1.47950909e-03,3.11561562e-05,7.89645701e-04,3.19307707e-05,5.00000000e-04
155,17.437551,7.83953474e-03,8.13074951e-03,7.33275004e-03,7.62974482e-03,5.61127399e-04,2.97728486e-05,4.89707179e-04,3.20506055e-05,5.00000000e-04
156,17.177869,6.88335299e-03,7.11883520e-03,8.39809891e-03,8.64119336e-03,4.27824628e-04,2.94962558e-05,6.03754037e-04,3.06128251e-05,5.00000000e-04
157,17.233595,7.17122457e-03,7.42376110e-03,8.77381944e-03,9.30303872e-03,4.59750800e-04,2.92592385e-05,6.76952000e-04,3.07638307e-05,5.00000000e-04
158,17.558917,7.20966676e-03,7.48596656e-03,1.05964864e-02,1.11684282e-02,4.68833015e-04,2.93160823e-05,9.91219204e-04,3.08802809e-05,5.00000000e-04
159,17.515966,8.54894485e-03,8.96700755e-03,8.83366840e-03,9.19205051e-03,6.56738537e-04,2.95698096e-05,7.07980426e-04,3.10075739e-05,5.00000000e-04
160,17.126965,7.35636137e-03,7.62565576e-03,7.37620647e-03,7.83724889e-03,4.84398031e-04,2.91524152e-05,4.98800285e-04,3.06043855e-05,5.00000000e-04
161,17.185400,9.62747791e-03,1.01135627e-02,9.45065768e-03,9.78695948e-03,8.81494134e-04,3.01494275e-05,7.73713733e-04,3.35158080e-05,5.00000000e-04
162,17.186729,8.62107958e-03,9.01324219e-03,8.74039335e-03,9.19386320e-03,6.60215343e-04,2.97208958e-05,6.77498154e-04,3.14479866e-05,5.00000000e-04
163,17.230460,8.24795163e-03,8.61966232e-03,8.24856574e-03,8.56156599e-03,6.09319533e-04,2.92453402e-05,5.94053438e-04,2.98068554e-05,5.00000000e-04
164,17.172763,8.34276354e-03,8.73007249e-03,1.10506428e-02,1.18869974e-02,6.40729228e-04,2.91947188e-05,1.16017681e-03,3.04640372e-05,5.00000000e-04
165,17.170015,9.13395141e-03,9.59408863e-03,9.33172664e-03,1.00342830e-02,7.73520090e-04,2.93112897e-05,8.14016504e-04,3.12325651e-05,5.00000000e-04
166,17.185541,8.10388519e-03,8.45785830e-03,9.99259535e-03,1.04530457e-02,5.86878397e-04,2.94925743e-05,9.35359867e-04,3.01713099e-05,5.00000000e-04
167,17.139898,8.70553035e-03,9.15485345e-03,9.53686143e-03,1.00373057e-02,6.89568948e-04,2.93534387e-05,8.06130414e-04,3.06264208e-05,5.00000000e-04
168,17.674632,9.31017752e-03,9.78427579e-03,9.49143813e-03,9.75154422e-03,7.83725842e-04,2.96633588e-05,7.68536315e-04,3.25691624e-05,5.00000000e-04
169,17.405886,7.64691197e-03,7.93326483e-03,7.51884706e-03,7.76819061e-03,5.18085454e-04,2.91638132e-05,4.91221820e-04,2.98648822e-05,5.00000000e-04
170,17.776585,8.03977661e-03,8.38200034e-03,8.44343034e-03,8.94995682e-03,5.76418088e-04,2.87578008e-05,6.62946735e-04,2.98120438e-05,5.00000000e-04
171,17.677218,7.37223290e-03,7.66795007e-03,9.51769724e-03,9.95038517e-03,4.92014717e-04,2.91429005e-05,7.88780730e-04,3.13146831e-05,5.00000000e-04
172,17.615176,7.94491326e-03,8.27049365e-03,7.81963179e-03,8.13984700e-03,5.60573528e-04,2.87593013e-05,5.54608471e-04,3.03049728e-05,5.00000000e-04
173,17.180495,8.06149345e-03,8.43347767e-03,1.04628895e-02,1.10651110e-02,5.81978930e-04,2.89233465e-05,9.91956270e-04,2.94229256e-05,5.00000000e-04
174,17.819214,1.20808400e-02,1.29783059e-02,9.58948456e-03,1.00169495e-02,1.36373796e-03,2.93783378e-05,7.92533642e-04,3.03368567e-05,5.00000000e-04
175,17.425184,1.08154037e-02,1.13732754e-02,8.29126844e-03,8.64021234e-03,1.11643557e-03,3.04459584e-05,6.13702342e-04,3.07683845e-05,5.00000000e-04
176,17.223175,7.27606099e-03,7.53756421e-03,7.18972631e-03,7.36470245e-03,4.78183822e-04,2.84209454e-05,4.69673029e-04,3.02149685e-05,5.00000000e-04
177,17.176598,9.04322504e-03,9.51272319e-03,8.34143462e-03,8.91171679e-03,7.58927873e-04,2.95591098e-05,6.73052733e-04,3.08108678e-05,5.00000000e-04
178,17.163580,8.70946018e-03,9.15697176e-03,7.21385767e-03,7.45587174e-03,7.04510785e-04,2.89026154e-05,4.60553070e-04,2.93242965e-05,5.00000000e-04
179,17.259104,7.18843597e-03,7.46826104e-03,7.79132243e-03,8.04947428e-03,4.65189444e-04,2.84760306e-05,5.21273311e-04,3.08395067e-05,5.00000000e-04
180,17.287842,8.67679476e-03,9.12249270e-03,8.30937297e-03,8.51113174e-03,6.82975248e-04,2.89990948e-05,5.93086831e-04,3.12090540e-05,5.00000000e-04
181,17.221888,7.18046799e-03,7.44566590e-03,6.92341367e-03,7.08520001e-03,4.58958546e-04,2.83555624e-05,4.10063953e-04,2.92545004e-05,5.00000000e-04
182,17.130669,8.14561501e-03,8.54062513e-03,8.24220082e-03,8.59961610e-03,6.08267679e-04,2.84206150e-05,5.87416580e-04,2.97403671e-05,5.00000000e-04
183,17.173118,7.10161004e-03,7.35721391e-03,8.05134542e-03,8.39734066e-03,4.53771622e-04,2.82984980e-05,5.80791307e-04,2.89269743e-05,5.00000000e-04
184,17.143178,8.38691666e-03,8.77114674e-03,1.23130053e-02,1.30268677e-02,6.50268394e-04,2.85478128e-05,1.34634717e-03,3.10142380e-05,5.00000000e-04
185,17.177441,1.36277375e-02,1.45798612e-02,1.00930037e-02,1.07467230e-02,1.87223100e-03,3.07407773e-05,9.29584150e-04,3.14725915e-05,5.00000000e-04
186,17.231175,8.82753912e-03,9.23513344e-03,6.48084450e-03,6.61476417e-03,7.10565941e-04,2.87513348e-05,3.90446289e-04,2.95470559e-05,5.00000000e-04
187,18.021227,7.10534838e-03,7.35970555e-03,7.00841670e-03,7.20497476e-03,4.54985819e-04,2.83477052e-05,4.39373988e-04,2.89901652e-05,5.00000000e-04
188,17.216949,7.09267744e-03,7.37765733e-03,7.86914747e-03,8.29867695e-03,4.54413801e-04,2.79926903e-05,5.66002136e-04,2.94833852e-05,5.00000000e-04
189,17.193785,6.59192609e-03,6.80294910e-03,6.38523399e-03,6.55545861e-03,3.88332013e-04,2.80702959e-05,3.68828793e-04,2.95648982e-05,5.00000000e-04
190,17.198031,8.59430730e-03,9.07379488e-03,1.35824425e-02,1.43835222e-02,7.29595306e-04,2.82343097e-05,1.66825365e-03,3.35287597e-05,5.00000000e-04
191,17.196073,9.88776291e-03,1.03813223e-02,8.64992596e-03,9.08603650e-03,9.24171865e-04,2.93815446e-05,6.70755225e-04,2.89917189e-05,5.00000000e-04
192,17.184196,6.88258722e-03,7.10846495e-03,6.92891819e-03,7.16983598e-03,4.20840622e-04,2.78284247e-05,4.34294956e-04,2.86469525e-05,5.00000000e-04
193,17.220282,7.62732520e-03,7.95716389e-03,8.35646626e-03,8.63123219e-03,5.19911493e-04,2.83447832e-05,6.09221934e-04,2.93478677e-05,5.00000000e-04
194,17.214476,6.96439145e-03,7.20929179e-03,7.63180466e-03,7.95477366e-03,4.32813569e-04,2.79966521e-05,5.23406640e-04,2.94004884e-05,5.00000000e-04
195,17.236112,7.68176413e-03,8.04129759e-03,9.01929749e-03,9.49194014e-03,5.41078520e-04,2.79432551e-05,7.44518096e-04,3.00708691e-05,5.00000000e-04
196,17.419024,8.25986602e-03,8.65327183e-03,6.22689962e-03,6.36178145e-03,6.13277793e-04,2.88697349e-05,3.50679900e-04,2.91342082e-05,5.00000000e-04
197,18.679965,8.63278862e-03,9.08634559e-03,1.17538296e-02,1.24722707e-02,6.97524892e-04,2.81069106e-05,1.23171694e-03,3.23252714e-05,5.00000000e-04
198,17.381219,1.01228922e-02,1.06942123e-02,7.30488280e-03,7.57351838e-03,9.36800931e-04,2.91874252e-05,4.77319518e-04,2.91189992e-05,5.00000000e-04
199,17.187688,7.13359218e-03,7.40067454e-03,7.20023614e-03,7.40743792e-03,4.56178785e-04,2.77276698e-05,4.50116671e-04,2.90262570e-05,2.50000000e-04
200,17.230517,5.41860358e-03,5.52773150e-03,5.33258793e-03,5.39668625e-03,2.67526501e-04,2.75266736e-05,2.61960647e-04,2.87045146e-05,2.50000000e-04
201,17.302554,5.20807902e-03,5.30000290e-03,5.63799559e-03,5.77072861e-03,2.46503370e-04,2.71957752e-05,2.89243647e-04,2.86238008e-05,2.50000000e-04
202,17.266007,5.28737946e-03,5.39658966e-03,5.44233544e-03,5.52596670e-03,2.53461964e-04,2.72202587e-05,2.69616440e-04,2.85676413e-05,2.50000000e-04
203,17.277509,5.15464861e-03,5.24538626e-03,5.34570273e-03,5.42377414e-03,2.39643289e-04,2.72440061e-05,2.58569546e-04,2.85348374e-05,2.50000000e-04
204,17.305457,5.35520377e-03,5.48425186e-03,6.22107242e-03,6.38151715e-03,2.60524310e-04,2.71703667e-05,3.33544899e-04,2.85535053e-05,2.50000000e-04
205,17.283971,5.69164387e-03,5.86897474e-03,6.33904925e-03,6.54690694e-03,2.91686310e-04,2.72141692e-05,3.57585122e-04,2.88485269e-05,2.50000000e-04
206,17.216966,5.46406557e-03,5.60344500e-03,5.86562066e-03,6.02338042e-03,2.67844815e-04,2.70674447e-05,3.16420585e-04,2.86435464e-05,2.50000000e-04
207,17.207801,5.46304660e-03,5.59316733e-03,5.27879752e-03,5.35700895e-03,2.69797092e-04,2.70350735e-05,2.54442395e-04,2.87879744e-05,2.50000000e-04
208,17.214129,5.32284672e-03,5.45785419e-03,6.18524556e-03,6.39175138e-03,2.56930878e-04,2.69397538e-05,3.32367340e-04,2.91787719e-05,2.50000000e-04
209,17.244330,5.56343637e-03,5.72291987e-03,5.20160097e-03,5.28486531e-03,2.75960857e-04,2.71770174e-05,2.48969628e-04,2.81254300e-05,2.50000000e-04
210,17.921515,5.54499920e-03,5.70142324e-03,6.42694517e-03,6.71484681e-03,2.75406082e-04,2.72206048e-05,3.77046996e-04,2.83199399e-05,2.50000000e-04
211,18.764654,5.46642155e-03,5.61365970e-03,5.79342580e-03,5.91623388e-03,2.69683607e-04,2.71517579e-05,2.98840758e-04,2.79323832e-05,2.50000000e-04
212,18.374919,6.04641331e-03,6.28587571e-03,6.41766970e-03,6.62148498e-03,3.33769909e-04,2.70588980e-05,3.64913465e-04,2.82588325e-05,2.50000000e-04
213,17.786724,5.67561149e-03,5.83666986e-03,5.63010746e-03,5.74518543e-03,2.86828928e-04,2.71200623e-05,2.86337765e-04,2.81752593e-05,2.50000000e-04
214,17.787939,5.65629437e-03,5.82135922e-03,5.97587979e-03,6.22265356e-03,2.87878038e-04,2.71691930e-05,3.31796957e-04,2.78955919e-05,2.50000000e-04
215,17.232287,6.17102031e-03,6.39342325e-03,5.71219201e-03,5.83178436e-03,3.46653027e-04,2.70000365e-05,2.89770980e-04,2.81969535e-05,2.50000000e-04
216,17.232327,5.46902378e-03,5.62455631e-03,5.74375837e-03,5.86756561e-03,2.68116952e-04,2.70786037e-05,2.91060801e-04,2.83557482e-05,2.50000000e-04
217,17.246395,5.40370314e-03,5.54131322e-03,6.07650155e-03,6.24089710e-03,2.60731968e-04,2.69470177e-05,3.28489320e-04,2.89097478e-05,2.50000000e-04
218,17.203704,5.84207062e-03,6.04713639e-03,7.36670258e-03,7.84840565e-03,3.07698634e-04,2.68769396e-05,4.88484111e-04,2.79623161e-05,2.50000000e-04
219,17.220740,5.90219504e-03,6.11657140e-03,5.67853493e-03,5.91327740e-03,3.13864868e-04,2.68763953e-05,3.04207629e-04,2.84489572e-05,2.50000000e-04
220,17.254440,5.69364654e-03,5.88362680e-03,6.04837680e-03,6.29859896e-03,2.96406343e-04,2.68316221e-05,3.37359557e-04,2.79250856e-05,2.50000000e-04
221,17.206439,6.22299483e-03,6.47053971e-03,5.51506937e-03,5.68035748e-03,3.51759402e-04,2.68117736e-05,2.74505650e-04,2.80852414e-05,2.50000000e-04
222,17.231772,6.09202131e-03,6.32544618e-03,6.30395957e-03,6.52173083e-03,3.35083287e-04,2.69579086e-05,3.58025171e-04,2.81886370e-05,2.50000000e-04
223,17.210211,5.93242169e-03,6.14436736e-03,6.23700980e-03,6.49304235e-03,3.14679370e-04,2.68259825e-05,3.48870683e-04,2.77645656e-05,2.50000000e-04
224,17.189245,9.34229243e-03,1.00359981e-02,9.36106501e-03,9.96823672e-03,8.96425339e-04,2.72753496e-05,7.97151099e-04,2.96398444e-05,2.50000000e-04
225,17.256626,6.03089317e-03,6.22707513e-03,5.46676846e-03,5.60456004e-03,3.29311165e-04,2.69609731e-05,2.70247852e-04,2.82923495e-05,2.50000000e-04
226,18.274979,5.57616557e-03,5.75912563e-03,5.89830513e-03,6.18604289e-03,2.79825020e-04,2.67885489e-05,3.28201586e-04,2.77280997e-05,2.50000000e-04
227,19.060780,5.52259735e-03,5.68907541e-03,5.72779411e-03,5.87417943e-03,2.74943545e-04,2.67053124e-05,2.89242529e-04,2.83788893e-05,2.50000000e-04
228,18.536164,5.57785162e-03,5.75139173e-03,5.83915248e-03,5.97861471e-03,2.76871216e-04,2.68824263e-05,2.98131238e-04,2.89379693e-05,2.50000000e-04
229,17.698562,5.48989458e-03,5.64737899e-03,5.60556759e-03,5.78251300e-03,2.68847429e-04,2.68384137e-05,2.87102734e-04,2.88090995e-05,2.50000000e-04
230,17.154942,5.38629309e-03,5.54737195e-03,5.82790416e-03,5.99528626e-03,2.61055159e-04,2.67139880e-05,2.97169678e-04,2.76516304e-05,2.50000000e-04
231,17.245670,5.74163696e-03,5.95978840e-03,6.07494787e-03,6.28913783e-03,2.98730501e-04,2.67457101e-05,3.23090021e-04,2.84787676e-05,2.50000000e-04
232,17.315117,6.39014412e-03,6.66773769e-03,8.07956581e-03,8.54317762e-03,3.76204866e-04,2.68191834e-05,5.74787130e-04,2.82609026e-05,2.50000000e-04
233,17.775097,6.00664045e-03,6.24439682e-03,6.89601081e-03,7.19989344e-03,3.27419769e-04,2.67011821e-05,4.14276549e-04,2.85209790e-05,2.50000000e-04
234,17.173611,5.48307182e-03,5.65227485e-03,6.09536961e-03,6.34978026e-03,2.68756229e-04,2.67058891e-05,3.28929428e-04,2.80475546e-05,2.50000000e-04
235,17.185871,5.66505265e-03,5.86396764e-03,5.92728793e-03,6.15947332e-03,2.88954525e-04,2.66030080e-05,3.29906314e-04,2.76892038e-05,2.50000000e-04
236,17.169803,5.59977759e-03,5.78346973e-03,5.24591749e-03,5.36505379e-03,2.80103870e-04,2.67835500e-05,2.46413242e-04,2.79586896e-05,2.50000000e-04
237,17.691741,5.62343098e-03,5.81541154e-03,6.67121109e-03,6.85813338e-03,2.84854757e-04,2.66828423e-05,3.74607418e-04,2.80622304e-05,2.50000000e-04
238,17.574358,6.18433492e-03,6.46491245e-03,5.82253486e-03,5.96386984e-03,3.52520266e-04,2.66802602e-05,2.98477131e-04,2.87042989e-05,2.50000000e-04
239,18.038995,6.29885424e-03,6.56764546e-03,7.01497920e-03,7.39340115e-03,3.58048988e-04,2.67204731e-05,4.37587159e-04,2.80116582e-05,2.50000000e-04
240,18.724547,5.63787089e-03,5.82278959e-03,5.55329159e-03,5.71518442e-03,2.85187110e-04,2.66002674e-05,2.82182156e-04,2.78860081e-05,2.50000000e-04
241,17.818599,5.60293443e-03,5.79899095e-03,8.33835116e-03,8.91999107e-03,2.85560631e-04,2.65669111e-05,6.20960491e-04,2.83291211e-05,2.50000000e-04
242,18.655556,6.13930556e-03,6.39407147e-03,5.81149952e-03,5.91052892e-03,3.38805479e-04,2.65109276e-05,2.91809170e-04,2.76074065e-05,2.50000000e-04
243,17.632237,5.60213666e-03,5.80004129e-03,5.73426917e-03,5.98235860e-03,2.85823545e-04,2.66962853e-05,2.98888743e-04,2.84461879e-05,2.50000000e-04
244,17.796235,5.47708214e-03,5.65158335e-03,6.25348270e-03,6.49427854e-03,2.69188138e-04,2.66678359e-05,3.52852930e-04,2.75588624e-05,2.50000000e-04
245,17.246149,5.76165358e-03,5.96695552e-03,5.42437768e-03,5.57968087e-03,2.96130100e-04,2.66421817e-05,2.66956528e-04,2.77044713e-05,2.50000000e-04
246,18.187950,5.58650977e-03,5.79280361e-03,6.08252029e-03,6.36168700e-03,2.84203383e-04,2.65919597e-05,3.29279762e-04,2.76204127e-05,2.50000000e-04
247,18.096410,6.36799790e-03,6.64138991e-03,5.90469554e-03,6.07618475e-03,3.74720992e-04,2.64966920e-05,3.11065949e-04,2.78076395e-05,2.50000000e-04
248,17.862071,5.51106094e-03,5.69500306e-03,5.94555521e-03,6.24263765e-03,2.72963062e-04,2.65638272e-05,3.26503770e-04,2.79663986e-05,2.50000000e-04
249,17.185568,5.79985023e-03,6.02766921e-03,5.91200220e-03,6.12553047e-03,3.06500470e-04,2.67723639e-05,3.15162733e-04,2.78588298e-05,2.50000000e-04
250,17.290149,6.30052189e-03,6.61065448e-03,5.55373148e-03,5.66664588e-03,3.68194904e-04,2.64587197e-05,2.73464181e-04,2.77593799e-05,2.50000000e-04
251,17.420005,5.50968809e-03,5.68431376e-03,5.29926123e-03,5.48443221e-03,2.71613390e-04,2.64426318e-05,2.57469117e-04,2.81056905e-05,2.50000000e-04
252,17.324561,5.91799096e-03,6.13949166e-03,6.57344550e-03,6.91001855e-03,3.15214686e-04,2.66972411e-05,3.90890376e-04,2.79141299e-05,2.50000000e-04
253,17.259741,5.71514903e-03,5.92231044e-03,5.86611101e-03,5.98007713e-03,2.93873317e-04,2.65038066e-05,2.95593528e-04,2.82814754e-05,2.50000000e-04
254,17.308526,5.82261271e-03,6.04753438e-03,5.79199786e-03,5.99404708e-03,3.06227481e-04,2.65365926e-05,3.03382457e-04,2.79883626e-05,2.50000000e-04
255,17.456434,6.06681587e-03,6.32173668e-03,7.19077788e-03,7.68554252e-03,3.33258895e-04,2.64114626e-05,4.90272483e-04,2.83272249e-05,2.50000000e-04
256,17.149398,5.76450541e-03,5.98827184e-03,6.33034293e-03,6.57764368e-03,2.99868301e-04,2.66240665e-05,3.58411263e-04,2.77996322e-05,2.50000000e-04
257,17.183675,5.39162397e-03,5.57025926e-03,6.02223779e-03,6.24296078e-03,2.62505365e-04,2.64221833e-05,3.21988005e-04,2.76959189e-05,2.50000000e-04
258,17.809160,5.69140862e-03,5.90905331e-03,5.58155717e-03,5.77430006e-03,2.93752836e-04,2.64870497e-05,2.80903130e-04,2.78822381e-05,2.50000000e-04
259,18.746758,6.27965270e-03,6.57482289e-03,7.00518993e-03,7.33540494e-03,3.56120932e-04,2.66190463e-05,4.26202286e-04,2.76015390e-05,2.50000000e-04
260,18.575050,5.46128965e-03,5.65657138e-03,6.01737124e-03,6.24282848e-03,2.68673151e-04,2.63557847e-05,3.29643399e-04,2.78602645e-05,2.50000000e-04
261,17.618599,5.45217686e-03,5.65134841e-03,5.88724226e-03,6.06730562e-03,2.72116359e-04,2.63626008e-05,3.14674869e-04,2.79232038e-05,2.50000000e-04
262,18.211614,6.48837132e-03,6.81968486e-03,8.01516208e-03,8.45058583e-03,3.86910794e-04,2.64579410e-05,5.80207001e-04,2.77983085e-05,2.50000000e-04
263,17.494508,6.34743923e-03,6.62406265e-03,5.54673803e-03,5.72781734e-03,3.70280940e-04,2.64511096e-05,2.79184827e-04,2.77586164e-05,2.50000000e-04
264,17.526423,5.18856797e-03,5.35487276e-03,5.26754778e-03,5.41094149e-03,2.43072370e-04,2.62805194e-05,2.48247351e-04,2.80254454e-05,2.50000000e-04
265,17.307670,5.35661494e-03,5.53946379e-03,5.68334485e-03,5.86353734e-03,2.58148692e-04,2.63305191e-05,2.86796167e-04,2.71597883e-05,2.50000000e-04
266,18.369924,5.84852874e-03,6.08968834e-03,5.48967771e-03,5.68144837e-03,3.11586527e-04,2.61925092e-05,2.74246637e-04,2.76024815e-05,2.50000000e-04
267,18.704331,6.21447603e-03,6.52010995e-03,6.82985826e-03,7.01219466e-03,3.49613296e-04,2.63529090e-05,4.02083670e-04,2.81101058e-05,2.50000000e-04
268,17.886641,6.00421081e-03,6.25455514e-03,6.55129492e-03,6.97504155e-03,3.28059001e-04,2.63656449e-05,4.02292085e-04,2.78858015e-05,2.50000000e-04
269,17.775549,7.29073242e-03,7.77371564e-03,7.62096804e-03,8.05642121e-03,5.04598717e-04,2.65164343e-05,5.25461762e-04,2.71958926e-05,2.50000000e-04
270,17.821337,5.94235744e-03,6.19808248e-03,7.31526768e-03,7.91932344e-03,3.23015710e-04,2.62712219e-05,5.33520550e-04,2.74792557e-05,2.50000000e-04
271,18.363956,6.34418323e-03,6.68913218e-03,5.98249960e-03,6.19904866e-03,3.68919062e-04,2.62156945e-05,3.24744000e-04,2.76340723e-05,2.50000000e-04
272,18.975182,5.33524320e-03,5.51296193e-03,5.96648666e-03,6.25265470e-03,2.60159152e-04,2.61634049e-05,3.28896314e-04,2.74468819e-05,2.50000000e-04
273,19.152435,5.10841855e-03,5.26598373e-03,5.63267735e-03,5.82116142e-03,2.37074382e-04,2.62446031e-05,2.83181509e-04,2.72009543e-05,2.50000000e-04
274,18.312226,5.44998620e-03,5.63655279e-03,6.18737343e-03,6.46376168e-03,2.66773691e-04,2.61291582e-05,3.39216830e-04,2.73926120e-05,2.50000000e-04
275,18.358656,5.39135471e-03,5.57358098e-03,6.00128570e-03,6.25783464e-03,2.59879244e-04,2.60974729e-05,3.21789892e-04,2.75615870e-05,2.50000000e-04
276,17.738526,6.10411021e-03,6.39037764e-03,6.10334764e-03,6.33046754e-03,3.43642697e-04,2.62546412e-05,3.27077648e-04,2.75818649e-05,2.50000000e-04
277,17.450309,5.28677034e-03,5.46214228e-03,4.86392550e-03,4.95606737e-03,2.52090995e-04,2.60315921e-05,2.16953819e-04,2.71980734e-05,2.50000000e-04
278,17.852643,5.36794556e-03,5.56976248e-03,5.49033792e-03,5.75366290e-03,2.59946549e-04,2.60973447e-05,2.73963064e-04,2.76796735e-05,2.50000000e-04
279,17.762897,5.86018238e-03,6.07590452e-03,6.25196632e-03,6.49457587e-03,3.04392736e-04,2.62207171e-05,3.59186289e-04,2.83404629e-05,2.50000000e-04
280,18.124643,6.43172405e-03,6.74126566e-03,5.39072336e-03,5.51349450e-03,3.87051005e-04,2.62088996e-05,2.58648549e-04,2.77825045e-05,2.50000000e-04
281,17.585427,5.71213953e-03,5.94900012e-03,5.50663855e-03,5.71907196e-03,2.97404357e-04,2.60631396e-05,2.75232501e-04,2.70023879e-05,2.50000000e-04
282,17.247946,5.68194104e-03,5.90028399e-03,5.77092700e-03,6.01004962e-03,2.90138712e-04,2.60894013e-05,3.03457146e-04,2.71661134e-05,2.50000000e-04
283,17.237661,6.26579461e-03,6.57096541e-03,6.16757966e-03,6.47561982e-03,3.56601588e-04,2.60808407e-05,3.42654389e-04,2.77538536e-05,2.50000000e-04
284,17.219222,7.05872357e-03,7.45380017e-03,7.53749233e-03,7.87193414e-03,4.67772500e-04,2.63481615e-05,4.90769459e-04,2.69217726e-05,2.50000000e-04
285,17.888879,5.77425422e-03,6.01137440e-03,5.70995803e-03,5.90539031e-03,3.03974211e-04,2.63530446e-05,2.91504161e-04,2.73162274e-05,2.50000000e-04
286,17.235114,5.62846337e-03,5.84577171e-03,5.86576159e-03,6.11707952e-03,2.82908694e-04,2.61145501e-05,3.10576333e-04,2.71538100e-05,2.50000000e-04
287,17.207144,5.61551627e-03,5.83379092e-03,5.30096481e-03,5.44320703e-03,2.84327195e-04,2.59260389e-05,2.49355085e-04,2.72388545e-05,2.50000000e-04
288,17.494425,5.42829393e-03,5.60687720e-03,5.35558462e-03,5.51027769e-03,2.61715841e-04,2.60283146e-05,2.60401423e-04,2.74497258e-05,2.50000000e-04
289,17.183887,5.24172839e-03,5.43163811e-03,6.74748042e-03,7.15117561e-03,2.52871612e-04,2.58892710e-05,4.03959597e-04,2.79082872e-05,2.50000000e-04
290,17.535070,6.15694471e-03,6.42368655e-03,6.68484616e-03,6.96344599e-03,3.44903052e-04,2.62142124e-05,4.06722411e-04,2.74729486e-05,2.50000000e-04
291,18.101745,5.99685859e-03,6.26511796e-03,5.67234232e-03,5.91453070e-03,3.28175106e-04,2.59363121e-05,2.91362282e-04,2.79121583e-05,2.50000000e-04
292,18.369781,4.99112761e-03,5.13630610e-03,5.57193417e-03,5.75235823e-03,2.24790435e-04,2.60097137e-05,2.78004684e-04,2.69108105e-05,2.50000000e-04
293,17.312111,5.38052894e-03,5.56343615e-03,5.54901721e-03,5.77256110e-03,2.60211333e-04,2.59856490e-05,2.94626126e-04,2.70302125e-05,2.50000000e-04
294,17.848957,6.01432041e-03,6.29135984e-03,6.01954088e-03,6.27636323e-03,3.29704270e-04,2.59182883e-05,3.25687072e-04,2.80282094e-05,2.50000000e-04
295,17.618281,5.77641434e-03,6.02907300e-03,5.98106889e-03,6.18752273e-03,3.02934980e-04,2.59605760e-05,3.11168166e-04,2.72573587e-05,2.50000000e-04
296,18.174774,5.01228022e-03,5.16753991e-03,4.96260823e-03,5.12574550e-03,2.26157616e-04,2.57721289e-05,2.32248167e-04,2.68837281e-05,2.50000000e-04
297,18.152413,5.59242324e-03,5.82497133e-03,6.00153849e-03,6.28203552e-03,2.83979784e-04,2.59222002e-05,3.27717132e-04,2.79992791e-05,2.50000000e-04
298,17.833945,5.65341310e-03,5.86671733e-03,5.55854876e-03,5.74521676e-03,2.87219702e-04,2.59993381e-05,2.76954531e-04,2.67806806e-05,2.50000000e-04
299,17.916330,5.50104146e-03,5.71152074e-03,5.28625298e-03,5.38560074e-03,2.76876180e-04,2.58084780e-05,2.52598449e-04,2.73070742e-05,1.25000000e-04
300,17.713995,4.30522964e-03,4.39285174e-03,4.34174940e-03,4.39718658e-03,1.69215266e-04,2.56627191e-05,1.72810594e-04,2.72514136e-05,1.25000000e-04
301,17.303132,4.15121621e-03,4.22444966e-03,4.36727321e-03,4.42887574e-03,1.57374027e-04,2.56012017e-05,1.75207755e-04,2.68400644e-05,1.25000000e-04
302,17.978013,4.19481078e-03,4.27631897e-03,4.70200467e-03,4.83181844e-03,1.61294966e-04,2.55915692e-05,2.04225744e-04,2.69566551e-05,1.25000000e-04
303,17.799479,4.24828706e-03,4.33815382e-03,4.43788630e-03,4.53380600e-03,1.64663866e-04,2.56731087e-05,1.83993031e-04,2.72963126e-05,1.25000000e-04
304,18.373176,4.30092230e-03,4.39476475e-03,4.58041937e-03,4.69109701e-03,1.67486898e-04,2.55902030e-05,1.91493621e-04,2.70376000e-05,1.25000000e-04
305,17.918202,4.24532337e-03,4.33253890e-03,4.17407695e-03,4.24475410e-03,1.64034126e-04,2.56132579e-05,1.65336438e-04,2.68917726e-05,1.25000000e-04
306,17.847157,4.27424127e-03,4.36978923e-03,4.45507458e-03,4.55703722e-03,1.67758018e-04,2.56183749e-05,1.83612614e-04,2.67713911e-05,1.25000000e-04
307,18.498780,4.26232089e-03,4.35607593e-03,4.85010435e-03,5.01910465e-03,1.65586672e-04,2.55989584e-05,2.19521052e-04,2.71292108e-05,1.25000000e-04
308,18.037005,4.28608552e-03,4.37999560e-03,4.37213781e-03,4.45590453e-03,1.67019321e-04,2.56940231e-05,1.78937365e-04,2.69555789e-05,1.25000000e-04
309,17.630730,4.27276837e-03,4.37076684e-03,4.33162708e-03,4.39470132e-03,1.65740628e-04,2.55678790e-05,1.75015664e-04,2.69586898e-05,1.25000000e-04
310,17.369741,4.35922119e-03,4.47044761e-03,4.51259166e-03,4.60519128e-03,1.72784166e-04,2.56727478e-05,1.85622305e-04,2.68249570e-05,1.25000000e-04
