epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
154,5.215274,9.85807985e-01,7.11648513e-01,9.85000808e-01,9.85079162e-01,1.61580197e+04,2.82189540e+02,1.48281401e+04,2.66878757e+02,5.00000000e-04
155,5.074730,9.84217422e-01,7.10493516e-01,9.84040077e-01,9.84116845e-01,1.59473868e+04,2.81438314e+02,1.47683867e+04,2.67449308e+02,5.00000000e-04
156,5.125184,9.82661070e-01,7.09358438e-01,9.81889052e-01,9.81956632e-01,1.59415287e+04,2.81509667e+02,1.46737252e+04,2.66682662e+02,5.00000000e-04
157,5.265563,9.89966893e-01,7.14751613e-01,9.94939613e-01,9.95249133e-01,1.63103538e+04,2.82216772e+02,1.52755753e+04,2.67186349e+02,5.00000000e-04
158,4.839268,9.95886991e-01,7.19144073e-01,9.95734451e-01,9.96100023e-01,1.66403533e+04,2.84163867e+02,1.53190173e+04,2.67541260e+02,5.00000000e-04
159,5.187348,9.97115384e-01,7.20097664e-01,9.99737740e-01,1.00034882e+00,1.66242436e+04,2.83271997e+02,1.55419491e+04,2.69313286e+02,5.00000000e-04
160,5.105201,1.00139026e+00,7.23390111e-01,1.00001926e+00,1.00063933e+00,1.68465921e+04,2.84879009e+02,1.55469280e+04,2.69092117e+02,5.00000000e-04
161,5.074310,1.00152715e+00,7.23492495e-01,9.99881328e-01,1.00050318e+00,1.68075722e+04,2.83931191e+02,1.55477706e+04,2.69072145e+02,5.00000000e-04
162,5.044777,9.99823573e-01,7.22229389e-01,9.98000079e-01,9.98583541e-01,1.68107828e+04,2.86581908e+02,1.54444630e+04,2.70304377e+02,5.00000000e-04
163,5.045431,9.99518678e-01,7.22003952e-01,9.98291470e-01,9.98875856e-01,1.68191074e+04,2.86607848e+02,1.54635804e+04,2.69999515e+02,5.00000000e-04
164,5.079857,9.99785832e-01,7.22202573e-01,9.98240641e-01,9.98827696e-01,1.68651034e+04,2.87727271e+02,1.54654699e+04,2.69781545e+02,5.00000000e-04
165,5.026632,9.99771239e-01,7.22191767e-01,9.98238186e-01,9.98820310e-01,1.68963037e+04,2.87985748e+02,1.54629395e+04,2.69528561e+02,5.00000000e-04
166,5.101297,1.00032954e+00,7.22622710e-01,1.00090837e+00,1.00167769e+00,1.68986075e+04,2.86894816e+02,1.55559678e+04,2.69270739e+02,5.00000000e-04
167,5.167733,1.00333583e+00,7.24941998e-01,1.00310273e+00,1.00400941e+00,1.69846110e+04,2.85323017e+02,1.56353405e+04,2.69097593e+02,5.00000000e-04
168,5.085040,1.00472159e+00,7.25978122e-01,1.00358343e+00,1.00449480e+00,1.68419210e+04,2.82351329e+02,1.56547160e+04,2.68708277e+02,5.00000000e-04
169,5.079521,1.00473670e+00,7.25989654e-01,1.00346657e+00,1.00437090e+00,1.70288515e+04,2.85004217e+02,1.56504051e+04,2.68373459e+02,5.00000000e-04
170,5.123723,1.00461519e+00,7.25901403e-01,1.00220800e+00,1.00308180e+00,1.70344481e+04,2.84487892e+02,1.55824453e+04,2.69460113e+02,5.00000000e-04
171,5.048726,1.00405316e+00,7.25488877e-01,1.00304804e+00,1.00396479e+00,1.68780673e+04,2.82780718e+02,1.56293559e+04,2.68147505e+02,5.00000000e-04
172,5.193667,1.00424506e+00,7.25629160e-01,1.00302760e+00,1.00393127e+00,1.68706550e+04,2.81545724e+02,1.56280979e+04,2.67950341e+02,5.00000000e-04
173,5.056224,1.00429441e+00,7.25661469e-01,1.00303165e+00,1.00393129e+00,1.68563549e+04,2.81509780e+02,1.56292358e+04,2.67700975e+02,5.00000000e-04
174,4.856075,1.00415141e+00,7.25555125e-01,1.00306412e+00,1.00395970e+00,1.69539166e+04,2.83560017e+02,1.56296715e+04,2.67173749e+02,5.00000000e-04
175,4.916667,1.00440823e+00,7.25742523e-01,1.00320620e+00,1.00411129e+00,1.70077602e+04,2.83090496e+02,1.56367049e+04,2.66587000e+02,5.00000000e-04
176,4.914358,1.00460820e+00,7.25890623e-01,1.00399148e+00,1.00489277e+00,1.69837504e+04,2.81837675e+02,1.56535054e+04,2.66094679e+02,5.00000000e-04
177,5.031747,1.00517951e+00,7.26276546e-01,1.00667268e+00,1.00767084e+00,1.68973458e+04,2.79241815e+02,1.57255702e+04,2.63572868e+02,5.00000000e-04
178,5.146139,1.00850420e+00,7.28765938e-01,1.00756139e+00,1.00859751e+00,1.69078652e+04,2.76479637e+02,1.57522178e+04,2.62590104e+02,5.00000000e-04
179,4.824247,1.00839406e+00,7.28673491e-01,1.00693416e+00,1.00791745e+00,1.71575203e+04,2.79452678e+02,1.57404117e+04,2.62513932e+02,5.00000000e-04
180,4.901104,1.00826421e+00,7.28573342e-01,1.00704124e+00,1.00802496e+00,1.70685767e+04,2.76904498e+02,1.57460349e+04,2.62352415e+02,5.00000000e-04
181,4.862887,1.00955133e+00,7.29569719e-01,1.01004052e+00,1.01121663e+00,1.70720494e+04,2.76628062e+02,1.58072627e+04,2.62462846e+02,5.00000000e-04
182,4.852366,1.01175798e+00,7.31290647e-01,1.01044149e+00,1.01165686e+00,1.70406497e+04,2.75466235e+02,1.58137645e+04,2.62378434e+02,5.00000000e-04
183,5.473748,1.01186938e+00,7.31371618e-01,1.01055089e+00,1.01177237e+00,1.72132615e+04,2.78192882e+02,1.58168511e+04,2.62228918e+02,5.00000000e-04
184,5.122604,1.01151100e+00,7.31111898e-01,1.01020658e+00,1.01145421e+00,1.72559900e+04,2.79823764e+02,1.58038248e+04,2.63147166e+02,5.00000000e-04
185,5.197243,1.01149121e+00,7.31099503e-01,1.01032231e+00,1.01157166e+00,1.71859144e+04,2.78430472e+02,1.58085216e+04,2.62754968e+02,5.00000000e-04
186,5.136881,1.01151280e+00,7.31117805e-01,1.01025824e+00,1.01150500e+00,1.70396274e+04,2.76013670e+02,1.58063249e+04,2.62649297e+02,5.00000000e-04
187,5.042361,1.01149625e+00,7.31106381e-01,1.01026876e+00,1.01151053e+00,1.70622345e+04,2.75988877e+02,1.58044679e+04,2.62433917e+02,5.00000000e-04
188,5.024741,1.01152930e+00,7.31129779e-01,1.01028817e+00,1.01153488e+00,1.70845741e+04,2.76275889e+02,1.58076777e+04,2.62196990e+02,5.00000000e-04
189,5.119720,1.01149597e+00,7.31106332e-01,1.01024867e+00,1.01149500e+00,1.71818246e+04,2.76714744e+02,1.58065290e+04,2.62007721e+02,5.00000000e-04
190,5.108086,1.01149375e+00,7.31102572e-01,1.01022825e+00,1.01147160e+00,1.72074435e+04,2.77188435e+02,1.58039704e+04,2.61903507e+02,5.00000000e-04
191,5.039906,1.01150722e+00,7.31113878e-01,1.01034717e+00,1.01158573e+00,1.71343611e+04,2.75766617e+02,1.58068297e+04,2.61659389e+02,5.00000000e-04
192,5.097179,1.01146606e+00,7.31081033e-01,1.01036274e+00,1.01160908e+00,1.70958632e+04,2.75695544e+02,1.58067381e+04,2.61438588e+02,5.00000000e-04
193,5.116903,1.01148308e+00,7.31095616e-01,1.01029873e+00,1.01154427e+00,1.70896271e+04,2.74910563e+02,1.58070152e+04,2.61093549e+02,5.00000000e-04
194,5.123094,1.01152810e+00,7.31128591e-01,1.01013488e+00,1.01136961e+00,1.71915847e+04,2.76166482e+02,1.57988343e+04,2.60998957e+02,5.00000000e-04
195,5.103645,1.01145677e+00,7.31074889e-01,1.01011943e+00,1.01135376e+00,1.71127433e+04,2.73585099e+02,1.57964562e+04,2.60849476e+02,5.00000000e-04
196,5.020333,1.01147463e+00,7.31089092e-01,1.01028809e+00,1.01153712e+00,1.70447408e+04,2.73707673e+02,1.58087726e+04,2.60483915e+02,5.00000000e-04
197,5.293469,1.01119708e+00,7.30879329e-01,1.00960938e+00,1.01082870e+00,1.71223418e+04,2.74384293e+02,1.57891835e+04,2.60382006e+02,5.00000000e-04
198,5.130072,1.01113915e+00,7.30832173e-01,1.00975210e+00,1.01097855e+00,1.71585100e+04,2.74400860e+02,1.57929459e+04,2.60160635e+02,5.00000000e-04
199,5.112140,1.01125856e+00,7.30924198e-01,1.00992475e+00,1.01116970e+00,1.71120501e+04,2.73297773e+02,1.57966650e+04,2.59936319e+02,2.50000000e-04
200,5.485243,1.01141062e+00,7.31045436e-01,1.00982619e+00,1.01106815e+00,1.70911649e+04,2.72858985e+02,1.57924067e+04,2.59958125e+02,2.50000000e-04
201,5.282493,1.01140577e+00,7.31040740e-01,1.00987741e+00,1.01111818e+00,1.72114724e+04,2.75494423e+02,1.57924223e+04,2.59892841e+02,2.50000000e-04
202,5.084515,1.01140721e+00,7.31043978e-01,1.00984473e+00,1.01108634e+00,1.70794300e+04,2.73424262e+02,1.57952351e+04,2.59722583e+02,2.50000000e-04
203,5.147945,1.01143093e+00,7.31061876e-01,1.00993504e+00,1.01118372e+00,1.70612742e+04,2.72114037e+02,1.57969911e+04,2.59650101e+02,2.50000000e-04
204,5.091536,1.01142588e+00,7.31058975e-01,1.00989220e+00,1.01113807e+00,1.72094560e+04,2.75245146e+02,1.57954062e+04,2.59602354e+02,2.50000000e-04
205,4.993534,1.01147187e+00,7.31093439e-01,1.01000128e+00,1.01124734e+00,1.71406014e+04,2.72974028e+02,1.57957695e+04,2.59434515e+02,2.50000000e-04
206,5.149101,1.01146982e+00,7.31091753e-01,1.00995101e+00,1.01119077e+00,1.71722995e+04,2.74064584e+02,1.57944309e+04,2.59408254e+02,2.50000000e-04
207,5.085889,1.01143325e+00,7.31064395e-01,1.00996356e+00,1.01120662e+00,1.71067524e+04,2.72284524e+02,1.57954003e+04,2.59294367e+02,2.50000000e-04
208,5.374216,1.01145065e+00,7.31076608e-01,1.01021026e+00,1.01147301e+00,1.71148742e+04,2.73105364e+02,1.58004515e+04,2.59088867e+02,2.50000000e-04
209,5.169615,1.01139806e+00,7.31034082e-01,1.01003557e+00,1.01127703e+00,1.70100826e+04,2.71443545e+02,1.57984226e+04,2.58936972e+02,2.50000000e-04
210,5.132215,1.01130861e+00,7.30962474e-01,1.01003189e+00,1.01127254e+00,1.71501368e+04,2.72448091e+02,1.57929315e+04,2.58766797e+02,2.50000000e-04
211,5.081795,1.01124385e+00,7.30915371e-01,1.01002352e+00,1.01127203e+00,1.71800213e+04,2.73947495e+02,1.57988723e+04,2.58592268e+02,2.50000000e-04
212,5.178357,1.01121308e+00,7.30892901e-01,1.00988553e+00,1.01112237e+00,1.72005390e+04,2.73847604e+02,1.57940106e+04,2.58586036e+02,2.50000000e-04
213,5.225255,1.01130006e+00,7.30959174e-01,1.01018381e+00,1.01142463e+00,1.71884218e+04,2.72978833e+02,1.57992289e+04,2.58448818e+02,2.50000000e-04
214,5.169316,1.01130061e+00,7.30959149e-01,1.01019114e+00,1.01143029e+00,1.71576059e+04,2.72357277e+02,1.58001556e+04,2.58399018e+02,2.50000000e-04
215,5.108474,1.01131193e+00,7.30967020e-01,1.01010686e+00,1.01134798e+00,1.71232295e+04,2.72783651e+02,1.57967169e+04,2.58233278e+02,2.50000000e-04
216,4.949589,1.01129378e+00,7.30950055e-01,1.00991737e+00,1.01115649e+00,1.71557161e+04,2.72755985e+02,1.57951861e+04,2.58024081e+02,2.50000000e-04
217,4.947224,1.01125809e+00,7.30923707e-01,1.00986267e+00,1.01109820e+00,1.72341716e+04,2.72944613e+02,1.57966189e+04,2.58162845e+02,2.50000000e-04
218,5.142573,1.01121959e+00,7.30895818e-01,1.00992517e+00,1.01116774e+00,1.70931533e+04,2.72179088e+02,1.57944877e+04,2.57976027e+02,2.50000000e-04
219,5.141009,1.01129745e+00,7.30956934e-01,1.00996153e+00,1.01119833e+00,1.71112351e+04,2.71217692e+02,1.57960396e+04,2.58053023e+02,2.50000000e-04
220,5.123494,1.01125729e+00,7.30926458e-01,1.01002877e+00,1.01126653e+00,1.72031601e+04,2.73203247e+02,1.57993584e+04,2.57935230e+02,2.50000000e-04
221,5.102503,1.01142975e+00,7.31063349e-01,1.01062963e+00,1.01191137e+00,1.71669409e+04,2.72098684e+02,1.58148398e+04,2.57775368e+02,2.50000000e-04
222,5.151991,1.01180980e+00,7.31350399e-01,1.01065797e+00,1.01192955e+00,1.71191368e+04,2.70417890e+02,1.58121289e+04,2.57723401e+02,2.50000000e-04
223,5.142922,1.01174475e+00,7.31301477e-01,1.01082902e+00,1.01210628e+00,1.71361975e+04,2.71152150e+02,1.58180268e+04,2.57568565e+02,2.50000000e-04
224,5.072663,1.01177099e+00,7.31320293e-01,1.01081920e+00,1.01209402e+00,1.70925362e+04,2.69673575e+02,1.58184076e+04,2.57439602e+02,2.50000000e-04
225,5.489448,1.01175578e+00,7.31310024e-01,1.01064059e+00,1.01190850e+00,1.71230190e+04,2.70180080e+02,1.58129781e+04,2.57533755e+02,2.50000000e-04
226,5.187755,1.01164633e+00,7.31227406e-01,1.01065252e+00,1.01191806e+00,1.72739990e+04,2.73121323e+02,1.58134794e+04,2.57399038e+02,2.50000000e-04
227,5.217720,1.01156339e+00,7.31165735e-01,1.01075349e+00,1.01202043e+00,1.70509902e+04,2.70778546e+02,1.58158350e+04,2.57333120e+02,2.50000000e-04
228,5.133541,1.01161518e+00,7.31203229e-01,1.01073079e+00,1.01200584e+00,1.71471811e+04,2.70650516e+02,1.58161475e+04,2.57199526e+02,2.50000000e-04
229,5.065149,1.01162923e+00,7.31214232e-01,1.01072566e+00,1.01199982e+00,1.71417501e+04,2.71204565e+02,1.58100205e+04,2.57200668e+02,2.50000000e-04
230,5.206685,1.01163211e+00,7.31217006e-01,1.01067815e+00,1.01195227e+00,1.72159192e+04,2.72358397e+02,1.58094517e+04,2.57071947e+02,2.50000000e-04
231,4.846028,1.01154140e+00,7.31146115e-01,1.01072036e+00,1.01199342e+00,1.73409097e+04,2.73602055e+02,1.58153407e+04,2.57023445e+02,2.50000000e-04
232,4.943789,1.01170897e+00,7.31274282e-01,1.01070490e+00,1.01200338e+00,1.70738964e+04,2.69245893e+02,1.58100982e+04,2.56867983e+02,2.50000000e-04
233,5.032020,1.01183703e+00,7.31376745e-01,1.01069533e+00,1.01198973e+00,1.70957332e+04,2.69569209e+02,1.58099464e+04,2.56805404e+02,2.50000000e-04
234,5.171934,1.01187949e+00,7.31406631e-01,1.01080093e+00,1.01209736e+00,1.70801148e+04,2.69755609e+02,1.58115272e+04,2.56635836e+02,2.50000000e-04
235,5.154361,1.01185421e+00,7.31389619e-01,1.01087383e+00,1.01219163e+00,1.73169499e+04,2.72953794e+02,1.58124201e+04,2.56525422e+02,2.50000000e-04
236,5.053332,1.01193531e+00,7.31453991e-01,1.01094319e+00,1.01226984e+00,1.71733372e+04,2.70352195e+02,1.58153347e+04,2.56379643e+02,2.50000000e-04
237,5.196844,1.01196235e+00,7.31473306e-01,1.01094728e+00,1.01226915e+00,1.72316598e+04,2.70965452e+02,1.58133657e+04,2.56408650e+02,2.50000000e-04
238,5.284591,1.01191073e+00,7.31434082e-01,1.01095436e+00,1.01228114e+00,1.71325300e+04,2.69094440e+02,1.58141073e+04,2.56245366e+02,2.50000000e-04
239,5.183048,1.01193517e+00,7.31452910e-01,1.01085603e+00,1.01218193e+00,1.71134046e+04,2.69260708e+02,1.58132282e+04,2.56212608e+02,2.50000000e-04
240,5.223427,1.01191581e+00,7.31437965e-01,1.01080298e+00,1.01210748e+00,1.71685243e+04,2.69759505e+02,1.58127284e+04,2.56127413e+02,2.50000000e-04
241,5.110654,1.01190782e+00,7.31431426e-01,1.01079924e+00,1.01210627e+00,1.71945500e+04,2.70839764e+02,1.58095984e+04,2.56117409e+02,2.50000000e-04
242,5.167136,1.01189879e+00,7.31426342e-01,1.01054787e+00,1.01185219e+00,1.71536734e+04,2.70046638e+02,1.58077559e+04,2.56051959e+02,2.50000000e-04
243,5.174390,1.01187877e+00,7.31411472e-01,1.01090876e+00,1.01222808e+00,1.71092119e+04,2.68353829e+02,1.58145875e+04,2.55768881e+02,2.50000000e-04
244,5.013948,1.01185823e+00,7.31395885e-01,1.01083690e+00,1.01216382e+00,1.71801811e+04,2.69406352e+02,1.58138496e+04,2.55688540e+02,2.50000000e-04
245,4.966166,1.01186236e+00,7.31396557e-01,1.01073136e+00,1.01202954e+00,1.71863840e+04,2.70475385e+02,1.58054268e+04,2.55828819e+02,2.50000000e-04
246,4.934510,1.01182342e+00,7.31369567e-01,1.01080393e+00,1.01211895e+00,1.70736657e+04,2.68106873e+02,1.58111190e+04,2.55507711e+02,2.50000000e-04
247,5.373539,1.01183592e+00,7.31379484e-01,1.01099435e+00,1.01231664e+00,1.71880136e+04,2.69374693e+02,1.58123305e+04,2.55506340e+02,2.50000000e-04
248,5.127743,1.01188883e+00,7.31418789e-01,1.01080862e+00,1.01212258e+00,1.70956951e+04,2.68277296e+02,1.58065774e+04,2.55541444e+02,2.50000000e-04
249,5.079322,1.01186505e+00,7.31399857e-01,1.01076560e+00,1.01207923e+00,1.70549302e+04,2.67207725e+02,1.58067635e+04,2.55425943e+02,2.50000000e-04
250,5.674919,1.01183551e+00,7.31378479e-01,1.01077619e+00,1.01208501e+00,1.70798757e+04,2.67926711e+02,1.58074821e+04,2.55315778e+02,2.50000000e-04
251,5.259650,1.01171220e+00,7.31283403e-01,1.01068045e+00,1.01197004e+00,1.71017284e+04,2.68832437e+02,1.58038305e+04,2.55317323e+02,2.50000000e-04
252,5.091831,1.01168124e+00,7.31258985e-01,1.01075587e+00,1.01204895e+00,1.71133017e+04,2.68138414e+02,1.58072288e+04,2.55211711e+02,2.50000000e-04
253,5.140787,1.01171084e+00,7.31281993e-01,1.01085434e+00,1.01215772e+00,1.71303128e+04,2.68805821e+02,1.58093863e+04,2.55126030e+02,2.50000000e-04
254,5.193873,1.01185045e+00,7.31386815e-01,1.01097474e+00,1.01228071e+00,1.71917297e+04,2.68834617e+02,1.58126886e+04,2.54967615e+02,2.50000000e-04
255,5.148534,1.01199281e+00,7.31489996e-01,1.01096332e+00,1.01227399e+00,1.72070706e+04,2.68938017e+02,1.58099901e+04,2.55011264e+02,2.50000000e-04
256,5.091807,1.01202689e+00,7.31516608e-01,1.01086165e+00,1.01218166e+00,1.72065392e+04,2.68681668e+02,1.58085681e+04,2.54927400e+02,2.50000000e-04
257,5.221631,1.01205855e+00,7.31540308e-01,1.01108165e+00,1.01239732e+00,1.70913711e+04,2.66851703e+02,1.58144601e+04,2.54824445e+02,2.50000000e-04
258,5.197121,1.01196262e+00,7.31469211e-01,1.01096492e+00,1.01227311e+00,1.71612727e+04,2.68526515e+02,1.58138599e+04,2.54613554e+02,2.50000000e-04
259,5.120157,1.01198266e+00,7.31483458e-01,1.01098555e+00,1.01229532e+00,1.72020208e+04,2.69464095e+02,1.58140742e+04,2.54501847e+02,2.50000000e-04
260,5.154627,1.01202128e+00,7.31515361e-01,1.01096243e+00,1.01227661e+00,1.71934017e+04,2.68775424e+02,1.58124132e+04,2.54420523e+02,2.50000000e-04
261,5.063373,1.01199190e+00,7.31489336e-01,1.01092428e+00,1.01223333e+00,1.70920711e+04,2.66873093e+02,1.58109205e+04,2.54411678e+02,2.50000000e-04
262,5.122789,1.01200135e+00,7.31497679e-01,1.01076841e+00,1.01204668e+00,1.71750871e+04,2.68326086e+02,1.58116860e+04,2.54631535e+02,2.50000000e-04
263,4.958551,1.01166401e+00,7.31233285e-01,1.01025069e+00,1.01149019e+00,1.72262957e+04,2.68278255e+02,1.58102701e+04,2.54986132e+02,2.50000000e-04
264,5.115003,1.01130190e+00,7.30950159e-01,1.01045758e+00,1.01169018e+00,1.71587599e+04,2.68207776e+02,1.58130354e+04,2.55022158e+02,2.50000000e-04
265,5.164204,1.01187445e+00,7.31391510e-01,1.01052515e+00,1.01179665e+00,1.71795846e+04,2.68037286e+02,1.58128045e+04,2.55015043e+02,2.50000000e-04
266,5.079927,1.01195536e+00,7.31457667e-01,1.01052233e+00,1.01177930e+00,1.70594096e+04,2.66683381e+02,1.58148256e+04,2.54818429e+02,2.50000000e-04
267,5.220490,1.01200540e+00,7.31491550e-01,1.01062729e+00,1.01190203e+00,1.71170459e+04,2.66453166e+02,1.58152988e+04,2.54715072e+02,2.50000000e-04
268,5.071882,1.01200111e+00,7.31486357e-01,1.01070051e+00,1.01196614e+00,1.71594983e+04,2.66973892e+02,1.58186161e+04,2.54506649e+02,2.50000000e-04
269,5.040041,1.01201811e+00,7.31501771e-01,1.01061404e+00,1.01186911e+00,1.70683014e+04,2.65921524e+02,1.58186638e+04,2.54632457e+02,2.50000000e-04
270,4.982663,1.01238408e+00,7.31779460e-01,1.01110180e+00,1.01239019e+00,1.71171494e+04,2.66179736e+02,1.58263959e+04,2.54388601e+02,2.50000000e-04
271,5.014532,1.01246381e+00,7.31839692e-01,1.01094291e+00,1.01218758e+00,1.72142891e+04,2.67634890e+02,1.58228578e+04,2.54437299e+02,2.50000000e-04
272,4.874626,1.01205746e+00,7.31524697e-01,1.01059950e+00,1.01183803e+00,1.72084059e+04,2.68050451e+02,1.58194873e+04,2.54034224e+02,2.50000000e-04
273,4.975782,1.01188603e+00,7.31395741e-01,1.01039369e+00,1.01163709e+00,1.71314563e+04,2.67041346e+02,1.58112768e+04,2.54099636e+02,2.50000000e-04
274,5.403733,1.01139470e+00,7.31021211e-01,1.01022653e+00,1.01145562e+00,1.72153849e+04,2.69132641e+02,1.58098898e+04,2.54114381e+02,2.50000000e-04
275,5.258302,1.01147420e+00,7.31080146e-01,1.01023536e+00,1.01145504e+00,1.71907934e+04,2.67985391e+02,1.58078362e+04,2.54052029e+02,2.50000000e-04
276,5.236018,1.01150353e+00,7.31104477e-01,1.01030358e+00,1.01153967e+00,1.71698570e+04,2.66448448e+02,1.58100375e+04,2.53783593e+02,2.50000000e-04
277,5.141998,1.01146957e+00,7.31075337e-01,1.01012539e+00,1.01136965e+00,1.72458802e+04,2.68252411e+02,1.58061766e+04,2.53873418e+02,2.50000000e-04
278,5.140126,1.01144349e+00,7.31057125e-01,1.00993052e+00,1.01114822e+00,1.72546579e+04,2.68091657e+02,1.58017878e+04,2.53870712e+02,2.50000000e-04
279,5.236000,1.01096384e+00,7.30694195e-01,1.00839768e+00,1.00953391e+00,1.72996693e+04,2.69409434e+02,1.57708931e+04,2.53544145e+02,2.50000000e-04
280,5.197632,1.00974989e+00,7.29768423e-01,1.00829121e+00,1.00943076e+00,1.70055917e+04,2.65311881e+02,1.57663627e+04,2.53314945e+02,2.50000000e-04
281,5.202114,1.00983622e+00,7.29835360e-01,1.00861952e+00,1.00976661e+00,1.70639543e+04,2.65925367e+02,1.57736967e+04,2.53124724e+02,2.50000000e-04
282,5.207808,1.00989513e+00,7.29879964e-01,1.00838761e+00,1.00953182e+00,1.72068729e+04,2.67813022e+02,1.57704646e+04,2.53084739e+02,2.50000000e-04
283,5.131089,1.00990141e+00,7.29884275e-01,1.00838230e+00,1.00951460e+00,1.70341796e+04,2.64315140e+02,1.57730625e+04,2.52856899e+02,2.50000000e-04
284,5.306754,1.00977925e+00,7.29795119e-01,1.00835364e+00,1.00947752e+00,1.71053860e+04,2.66289102e+02,1.57717916e+04,2.52728484e+02,2.50000000e-04
285,5.162510,1.01012334e+00,7.30048245e-01,1.00923809e+00,1.01045987e+00,1.71737774e+04,2.66797831e+02,1.57947547e+04,2.52238261e+02,2.50000000e-04
286,5.044880,1.01067202e+00,7.30472093e-01,1.00927468e+00,1.01047327e+00,1.71575860e+04,2.65335483e+02,1.57972404e+04,2.52264725e+02,2.50000000e-04
287,5.115297,1.01069801e+00,7.30488452e-01,1.00938816e+00,1.01058130e+00,1.71462201e+04,2.65776534e+02,1.57951681e+04,2.52205812e+02,2.50000000e-04
288,5.088301,1.01074461e+00,7.30517706e-01,1.00960014e+00,1.01082560e+00,1.70334575e+04,2.63910557e+02,1.57981409e+04,2.52154004e+02,2.50000000e-04
289,5.093737,1.01093195e+00,7.30658833e-01,1.00983255e+00,1.01105187e+00,1.71153649e+04,2.65198267e+02,1.58057055e+04,2.52014265e+02,2.50000000e-04
290,5.297464,1.01100369e+00,7.30714525e-01,1.00983821e+00,1.01105813e+00,1.72918224e+04,2.68211557e+02,1.58029156e+04,2.51924599e+02,2.50000000e-04
291,5.195924,1.01103762e+00,7.30744269e-01,1.00963006e+00,1.01081512e+00,1.72123467e+04,2.66812035e+02,1.58008318e+04,2.52244496e+02,2.50000000e-04
292,5.157045,1.01144304e+00,7.31061368e-01,1.00994723e+00,1.01115393e+00,1.72396025e+04,2.65333697e+02,1.58065964e+04,2.52155137e+02,2.50000000e-04
293,5.222645,1.01151035e+00,7.31107051e-01,1.00871320e+00,1.00986804e+00,1.71556219e+04,2.64499152e+02,1.57605919e+04,2.51258174e+02,2.50000000e-04
294,5.125290,1.00962101e+00,7.29654578e-01,1.00808808e+00,1.00917436e+00,1.70651178e+04,2.63716544e+02,1.57500247e+04,2.51019676e+02,2.50000000e-04
295,5.196180,1.00944903e+00,7.29517499e-01,1.00810186e+00,1.00919410e+00,1.70006669e+04,2.63268089e+02,1.57542241e+04,2.50913658e+02,2.50000000e-04
296,5.207383,1.00938220e+00,7.29469451e-01,1.00789086e+00,1.00895630e+00,1.71282216e+04,2.65650254e+02,1.57476332e+04,2.50840795e+02,2.50000000e-04
297,5.203042,1.00920086e+00,7.29327258e-01,1.00865830e+00,1.00978719e+00,1.70371170e+04,2.63516043e+02,1.57650667e+04,2.50809951e+02,2.50000000e-04
298,5.282571,1.00997228e+00,7.29917189e-01,1.00908438e+00,1.01024198e+00,1.71564027e+04,2.64618398e+02,1.57770027e+04,2.50691941e+02,2.50000000e-04
299,5.132075,1.00993237e+00,7.29889474e-01,1.00867963e+00,1.00981105e+00,1.71925999e+04,2.65369792e+02,1.57663654e+04,2.50826280e+02,1.25000000e-04
300,5.262575,1.00986073e+00,7.29839540e-01,1.00872138e+00,1.00986541e+00,1.71577000e+04,2.65100607e+02,1.57682621e+04,2.50863605e+02,1.25000000e-04
301,5.175446,1.01004217e+00,7.29979060e-01,1.00929524e+00,1.01049219e+00,1.71629897e+04,2.65184747e+02,1.57796966e+04,2.50677194e+02,1.25000000e-04
302,5.162610,1.01012533e+00,7.30037025e-01,1.00916127e+00,1.01034022e+00,1.71792816e+04,2.65260972e+02,1.57729191e+04,2.50710712e+02,1.25000000e-04
303,5.228128,1.01007832e+00,7.30004419e-01,1.00919858e+00,1.01037643e+00,1.71364756e+04,2.64862033e+02,1.57712877e+04,2.50624483e+02,1.25000000e-04
304,5.234221,1.01012229e+00,7.30036336e-01,1.00911969e+00,1.01029670e+00,1.72113324e+04,2.64867191e+02,1.57721583e+04,2.50645820e+02,1.25000000e-04
305,5.208777,1.00997268e+00,7.29924517e-01,1.00896325e+00,1.01012650e+00,1.71085614e+04,2.64326910e+02,1.57685554e+04,2.50602942e+02,1.25000000e-04
306,5.400352,1.01015549e+00,7.30067777e-01,1.00909873e+00,1.01026785e+00,1.70309775e+04,2.63594443e+02,1.57777049e+04,2.50508079e+02,1.25000000e-04
307,5.109645,1.01019848e+00,7.30096752e-01,1.00915993e+00,1.01033278e+00,1.70017514e+04,2.62391013e+02,1.57773546e+04,2.50744870e+02,1.25000000e-04
308,5.208235,1.01018268e+00,7.30085552e-01,1.00895505e+00,1.01010936e+00,1.70308567e+04,2.62871250e+02,1.57689302e+04,2.50879276e+02,1.25000000e-04
309,5.261631,1.01002407e+00,7.29964698e-01,1.00861161e+00,1.00975165e+00,1.70648466e+04,2.62872433e+02,1.57591152e+04,2.50882367e+02,1.25000000e-04
310,5.466550,1.00715525e+00,7.27760461e-01,1.00522495e+00,1.00616528e+00,1.69925465e+04,2.63513219e+02,1.56791164e+04,2.50760149e+02,1.25000000e-04
311,5.770105,1.00677567e+00,7.27471021e-01,1.00542832e+00,1.00637641e+00,1.70037501e+04,2.63619786e+02,1.56862468e+04,2.50732579e+02,1.25000000e-04
