epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
12,8.508513,6.54121186e-02,4.81680456e-02,7.26627497e-02,7.43005154e-02,6.13183271e-01,7.59222122e-02,6.78393249e-01,7.79796336e-02,1.00000000e-03
13,8.589029,6.33336765e-02,4.66209304e-02,6.63480655e-02,6.78039324e-02,5.75079650e-01,7.17919508e-02,6.91272438e-01,7.23193040e-02,1.00000000e-03
14,8.557077,6.18590457e-02,4.55179401e-02,6.43413531e-02,6.55844533e-02,5.66740453e-01,6.80320769e-02,6.63882843e-01,6.82189871e-02,1.00000000e-03
15,8.378417,6.14938452e-02,4.52437603e-02,7.24007346e-02,7.40404150e-02,5.36011536e-01,6.43618145e-02,6.61948174e-01,6.67855167e-02,1.00000000e-03
16,8.357402,6.34571471e-02,4.67548650e-02,6.85517972e-02,6.99470508e-02,5.65610861e-01,6.24537048e-02,6.25475117e-01,6.43910549e-02,1.00000000e-03
17,8.551748,6.00639562e-02,4.41973590e-02,6.90225647e-02,7.04756472e-02,5.24870671e-01,5.98811229e-02,6.48894731e-01,6.13108421e-02,1.00000000e-03
18,8.598070,6.07203960e-02,4.46876021e-02,6.99806187e-02,7.15661907e-02,5.13109169e-01,5.74341895e-02,6.19811905e-01,5.81169841e-02,1.00000000e-03
19,8.786435,6.01746067e-02,4.43030535e-02,6.82315588e-02,6.96898860e-02,4.93713979e-01,5.53834247e-02,6.02967241e-01,5.64563634e-02,1.00000000e-03
20,8.719632,5.92651096e-02,4.36143031e-02,6.41650883e-02,6.54987016e-02,5.01692088e-01,5.36154048e-02,5.94703163e-01,5.48920701e-02,1.00000000e-03
21,8.778623,5.88152632e-02,4.33111250e-02,6.26581055e-02,6.40031821e-02,4.88729850e-01,5.15568039e-02,5.56534542e-01,5.36968186e-02,1.00000000e-03
22,8.730215,5.68774483e-02,4.18252175e-02,6.54020578e-02,6.69505566e-02,4.67895923e-01,5.02603861e-02,6.69988015e-01,5.16906926e-02,1.00000000e-03
23,8.706969,5.68983706e-02,4.18704816e-02,6.64621763e-02,6.79494452e-02,4.85373716e-01,4.87432666e-02,5.79228933e-01,4.97747323e-02,1.00000000e-03
24,8.774049,5.74439907e-02,4.22863455e-02,6.20099176e-02,6.32411084e-02,4.70179861e-01,4.77732628e-02,5.80493284e-01,4.79933070e-02,1.00000000e-03
25,8.780492,5.71727672e-02,4.20642109e-02,6.87481748e-02,7.05980271e-02,4.57593710e-01,4.61242289e-02,5.71285073e-01,4.72750106e-02,1.00000000e-03
26,8.905474,5.74733897e-02,4.23426094e-02,7.06126321e-02,7.23575571e-02,4.59476846e-01,4.53456071e-02,5.97453696e-01,4.58098135e-02,1.00000000e-03
27,8.758068,5.71192569e-02,4.20602605e-02,5.89866330e-02,6.02364320e-02,4.45004392e-01,4.41870071e-02,5.24851003e-01,4.56164406e-02,1.00000000e-03
28,8.684757,5.51583469e-02,4.05755878e-02,6.52686637e-02,6.66761851e-02,4.39774848e-01,4.36300796e-02,5.97378637e-01,4.36661956e-02,1.00000000e-03
29,8.905142,5.57517633e-02,4.10266677e-02,6.64870392e-02,6.79606161e-02,4.21924564e-01,4.19868599e-02,5.64112523e-01,4.37374262e-02,1.00000000e-03
30,8.465982,5.51282786e-02,4.05588805e-02,5.91348715e-02,6.03948736e-02,4.28774962e-01,4.15323084e-02,5.09701320e-01,4.24842947e-02,1.00000000e-03
31,8.374328,5.37532620e-02,3.95436000e-02,6.23991208e-02,6.38347188e-02,4.28291817e-01,4.06113486e-02,5.50960319e-01,4.13057456e-02,1.00000000e-03
32,7.900727,5.49822753e-02,4.04802476e-02,5.81968245e-02,5.93270832e-02,4.17148289e-01,4.03151164e-02,5.45088329e-01,4.20612170e-02,1.00000000e-03
33,8.465821,5.26023424e-02,3.86663468e-02,5.78038120e-02,5.89435577e-02,4.18829090e-01,3.96314630e-02,5.07119111e-01,4.03879389e-02,1.00000000e-03
34,8.288803,5.61758740e-02,4.13413151e-02,5.96477173e-02,6.09137937e-02,4.28963295e-01,3.91916441e-02,5.20718928e-01,4.03801094e-02,1.00000000e-03
35,8.421561,5.42586459e-02,3.99051946e-02,6.56210110e-02,6.71077910e-02,4.10589817e-01,3.80955818e-02,5.36817666e-01,3.88882629e-02,1.00000000e-03
36,8.338895,5.42493430e-02,3.99264470e-02,5.93756338e-02,6.06602287e-02,4.05155823e-01,3.77426724e-02,4.98705289e-01,3.91436788e-02,1.00000000e-03
37,8.290049,5.26632373e-02,3.87413736e-02,6.05626048e-02,6.18237066e-02,4.03742745e-01,3.73599452e-02,5.03351229e-01,3.82082726e-02,1.00000000e-03
38,8.216707,5.46849702e-02,4.02604939e-02,5.80984636e-02,5.93071479e-02,4.07134307e-01,3.69883019e-02,5.05463106e-01,3.84795472e-02,1.00000000e-03
39,8.284714,5.37723751e-02,3.95660039e-02,6.01335432e-02,6.14879903e-02,3.93922583e-01,3.72025162e-02,4.87452051e-01,3.77007885e-02,1.00000000e-03
40,8.514242,5.35819750e-02,3.94378096e-02,6.58416852e-02,6.76280394e-02,3.81049682e-01,3.61689902e-02,5.10014960e-01,3.72235669e-02,1.00000000e-03
41,8.613817,5.09090616e-02,3.74357120e-02,5.63429503e-02,5.73572922e-02,3.71596949e-01,3.59612978e-02,4.81046881e-01,3.66086037e-02,1.00000000e-03
42,8.385835,5.11316208e-02,3.75838665e-02,5.41689673e-02,5.52404928e-02,3.87450442e-01,3.53677284e-02,4.43934426e-01,3.66568734e-02,1.00000000e-03
43,8.228018,5.06235109e-02,3.71983032e-02,5.82130439e-02,5.94370848e-02,3.73428056e-01,3.53972654e-02,4.75206184e-01,3.71420581e-02,1.00000000e-03
44,8.385277,5.03864306e-02,3.70449406e-02,5.87732116e-02,5.99834985e-02,3.64008685e-01,3.47654478e-02,4.75716195e-01,3.61981444e-02,1.00000000e-03
45,8.670824,5.04601499e-02,3.70926121e-02,6.32601311e-02,6.45930550e-02,3.68899913e-01,3.49060897e-02,5.14936366e-01,3.54301370e-02,1.00000000e-03
46,8.884025,4.99190641e-02,3.67053706e-02,5.66129437e-02,5.78540200e-02,3.61516496e-01,3.40973011e-02,4.61985558e-01,3.53913710e-02,1.00000000e-03
47,8.859607,4.88107463e-02,3.58798857e-02,5.46092601e-02,5.57119426e-02,3.41099815e-01,3.41479510e-02,5.27056422e-01,3.45409453e-02,1.00000000e-03
48,8.859265,4.90378883e-02,3.60304574e-02,6.16083633e-02,6.29309383e-02,3.56987159e-01,3.35970648e-02,5.27200303e-01,3.53739908e-02,1.00000000e-03
49,8.691918,5.04837997e-02,3.71077177e-02,5.28460724e-02,5.38248628e-02,3.64445228e-01,3.34748857e-02,4.52003743e-01,3.53366129e-02,1.00000000e-03
50,8.782765,4.92028468e-02,3.61633390e-02,5.34628677e-02,5.44614506e-02,3.58323912e-01,3.30492498e-02,5.01658299e-01,3.40402958e-02,1.00000000e-03
51,8.852444,5.07227600e-02,3.73321115e-02,5.32980373e-02,5.42747211e-02,3.64152150e-01,3.30677467e-02,4.47630750e-01,3.40324402e-02,1.00000000e-03
52,8.896289,5.01618640e-02,3.69098152e-02,5.99437248e-02,6.13252431e-02,3.52494780e-01,3.32111378e-02,4.90848201e-01,3.33958508e-02,1.00000000e-03
53,8.741661,5.07929202e-02,3.73522004e-02,7.12319467e-02,7.30750903e-02,3.57780974e-01,3.30915798e-02,4.67561658e-01,3.37844106e-02,1.00000000e-03
54,8.772013,4.98351709e-02,3.66692640e-02,5.26887603e-02,5.36974382e-02,3.41959562e-01,3.28728405e-02,4.45132711e-01,3.40776356e-02,1.00000000e-03
55,8.758213,4.79774561e-02,3.52634753e-02,5.17991265e-02,5.27954602e-02,3.34287641e-01,3.25073781e-02,4.37294279e-01,3.36014385e-02,1.00000000e-03
56,8.628588,4.92067841e-02,3.61714141e-02,5.39758596e-02,5.51356229e-02,3.39484296e-01,3.20327546e-02,4.64622259e-01,3.33069575e-02,1.00000000e-03
57,8.795695,4.92546814e-02,3.62340977e-02,5.83513065e-02,5.96710917e-02,3.52287050e-01,3.24823692e-02,4.92479009e-01,3.33657187e-02,1.00000000e-03
58,8.782469,4.84147905e-02,3.55811795e-02,5.19508370e-02,5.28482667e-02,3.45718951e-01,3.22640684e-02,4.51960406e-01,3.31662653e-02,1.00000000e-03
59,8.792064,4.84160812e-02,3.55993618e-02,5.51183230e-02,5.62018818e-02,3.47450553e-01,3.22812216e-02,4.52673838e-01,3.32951031e-02,1.00000000e-03
60,8.808604,5.03433993e-02,3.70280251e-02,5.68228817e-02,5.80972552e-02,3.45770349e-01,3.18679820e-02,4.75540421e-01,3.31665423e-02,1.00000000e-03
61,8.744320,4.84348928e-02,3.56146073e-02,6.28303289e-02,6.43259591e-02,3.42104306e-01,3.18432698e-02,5.06387851e-01,3.30220089e-02,1.00000000e-03
62,8.721484,4.89422682e-02,3.60225009e-02,5.24992915e-02,5.35060522e-02,3.33481326e-01,3.19635898e-02,4.40292665e-01,3.26972563e-02,1.00000000e-03
63,8.793995,4.82746869e-02,3.54759962e-02,5.18295940e-02,5.28459916e-02,3.29025616e-01,3.14536229e-02,4.30064900e-01,3.25022241e-02,1.00000000e-03
64,8.781778,4.69385988e-02,3.44886227e-02,5.14263426e-02,5.23646808e-02,3.25820827e-01,3.16654512e-02,4.25159497e-01,3.23426454e-02,1.00000000e-03
65,8.718948,4.81835481e-02,3.54318180e-02,5.28534885e-02,5.39971426e-02,3.37940607e-01,3.08498940e-02,4.50926866e-01,3.32224930e-02,1.00000000e-03
66,8.824872,4.80594187e-02,3.53437900e-02,5.65792717e-02,5.77683502e-02,3.31946189e-01,3.12652822e-02,4.47255215e-01,3.28723889e-02,1.00000000e-03
67,8.700755,4.79568048e-02,3.52846469e-02,5.15931260e-02,5.26907259e-02,3.24773117e-01,3.10511596e-02,4.34597777e-01,3.20038865e-02,1.00000000e-03
68,8.808468,4.77787983e-02,3.51250070e-02,6.33021892e-02,6.49967995e-02,3.25006658e-01,3.12123111e-02,4.58062306e-01,3.20979231e-02,1.00000000e-03
69,8.809788,4.78132937e-02,3.51646582e-02,5.32844864e-02,5.44522303e-02,3.21924266e-01,3.16561764e-02,4.59996279e-01,3.24059762e-02,1.00000000e-03
70,8.722136,4.82370302e-02,3.54846558e-02,5.83930037e-02,5.98096916e-02,3.17139781e-01,3.13851628e-02,4.71321757e-01,3.28738960e-02,1.00000000e-03
71,8.736761,4.82084544e-02,3.54704732e-02,5.30267531e-02,5.40518373e-02,3.36642530e-01,3.12752771e-02,4.29045507e-01,3.20828607e-02,1.00000000e-03
72,8.545147,5.02912097e-02,3.70599431e-02,5.71664414e-02,5.86057988e-02,3.25093722e-01,3.13369100e-02,4.34414451e-01,3.30376590e-02,1.00000000e-03
73,8.530515,4.57549718e-02,3.36346781e-02,5.45308293e-02,5.55427146e-02,3.09057657e-01,3.15321634e-02,4.72822108e-01,3.16793462e-02,1.00000000e-03
74,8.799652,4.88698894e-02,3.59930039e-02,4.98967713e-02,5.08245268e-02,3.30632960e-01,3.10217608e-02,4.05254834e-01,3.27520369e-02,1.00000000e-03
75,8.843778,4.71135970e-02,3.46198158e-02,5.40003514e-02,5.51881707e-02,3.12627344e-01,3.11149571e-02,4.19413424e-01,3.21490540e-02,1.00000000e-03
76,8.633180,4.69987778e-02,3.45822300e-02,6.53778635e-02,6.71417865e-02,3.13382007e-01,3.12991204e-02,4.46477545e-01,3.28520765e-02,1.00000000e-03
77,8.792526,4.66083853e-02,3.42606717e-02,5.64830485e-02,5.77343535e-02,3.00823724e-01,3.05219401e-02,4.08459706e-01,3.18786626e-02,1.00000000e-03
78,8.768850,4.57948566e-02,3.36506235e-02,5.61007118e-02,5.72854695e-02,3.09624904e-01,3.01107116e-02,4.64367164e-01,3.16287211e-02,1.00000000e-03
79,8.707338,4.55226935e-02,3.34670999e-02,5.01815063e-02,5.11362818e-02,2.94143041e-01,3.02251636e-02,4.22866457e-01,3.13690134e-02,1.00000000e-03
80,8.785850,4.55633295e-02,3.34805750e-02,6.03466738e-02,6.18013942e-02,3.07586687e-01,3.01236076e-02,4.35112506e-01,3.18619466e-02,1.00000000e-03
81,8.734785,4.86009943e-02,3.57849900e-02,5.38834437e-02,5.49417645e-02,3.09881200e-01,3.02439260e-02,4.48995262e-01,3.14677195e-02,1.00000000e-03
82,8.774903,4.75667586e-02,3.49874133e-02,5.04786704e-02,5.14288223e-02,3.10487340e-01,3.06282047e-02,4.14179819e-01,3.16480309e-02,1.00000000e-03
83,8.815190,4.54592030e-02,3.33916204e-02,5.33774059e-02,5.45603189e-02,2.96866563e-01,3.02222391e-02,4.46136594e-01,3.15865799e-02,1.00000000e-03
84,8.748523,4.66780350e-02,3.43119588e-02,4.88363413e-02,4.97773980e-02,3.15455498e-01,3.00072544e-02,3.91245197e-01,3.22896972e-02,1.00000000e-03
85,8.756623,4.63228570e-02,3.40525590e-02,4.97801659e-02,5.06676479e-02,3.08028346e-01,3.02986490e-02,4.25107062e-01,3.08752700e-02,1.00000000e-03
86,8.662803,4.45730991e-02,3.27431772e-02,5.06455913e-02,5.17193554e-02,3.00198444e-01,3.00128027e-02,4.20169141e-01,3.06939032e-02,1.00000000e-03
87,8.793819,4.64990873e-02,3.41893743e-02,5.28977806e-02,5.40350604e-02,3.06302564e-01,2.98179153e-02,4.19402868e-01,3.07385018e-02,1.00000000e-03
88,8.753244,4.65027667e-02,3.42135891e-02,5.21783048e-02,5.32521629e-02,2.92000814e-01,2.94470724e-02,4.35666493e-01,3.12006772e-02,1.00000000e-03
89,8.687972,4.52631573e-02,3.32859409e-02,5.59996757e-02,5.72637954e-02,2.98015237e-01,2.97849110e-02,3.95601317e-01,3.09201556e-02,1.00000000e-03
90,8.790496,4.71096887e-02,3.46605248e-02,5.27689240e-02,5.38421699e-02,3.07502151e-01,2.94834555e-02,4.16802921e-01,3.18856750e-02,1.00000000e-03
91,8.790624,4.60438243e-02,3.38626945e-02,4.98038992e-02,5.07616758e-02,2.85154671e-01,3.00242259e-02,3.98960384e-01,3.12331565e-02,1.00000000e-03
92,8.743101,4.58112357e-02,3.36658387e-02,5.14864440e-02,5.24125597e-02,2.93730449e-01,2.96150429e-02,4.08131278e-01,3.10275251e-02,1.00000000e-03
93,8.804469,4.55010510e-02,3.34568860e-02,5.04773567e-02,5.14570513e-02,2.85796941e-01,2.95769187e-02,4.48741700e-01,3.07830477e-02,1.00000000e-03
94,8.867429,4.55006097e-02,3.34365572e-02,5.28754189e-02,5.38591826e-02,3.01127628e-01,2.95855197e-02,4.58794343e-01,3.02398317e-02,1.00000000e-03
95,8.802004,4.59004946e-02,3.37502277e-02,5.13294976e-02,5.22895488e-02,3.05192916e-01,2.90838494e-02,4.65521983e-01,3.04557265e-02,1.00000000e-03
96,8.736307,4.68368080e-02,3.44712013e-02,4.67134070e-02,4.75698946e-02,3.04503580e-01,2.99164168e-02,3.79650239e-01,3.15229550e-02,1.00000000e-03
97,8.768018,4.42327747e-02,3.25061976e-02,5.41290136e-02,5.53729793e-02,2.85121163e-01,2.96396351e-02,4.09322688e-01,3.08064915e-02,1.00000000e-03
98,8.718028,4.61097536e-02,3.39190352e-02,5.32162588e-02,5.43953258e-02,2.91640585e-01,2.95058768e-02,4.03153213e-01,3.08243239e-02,1.00000000e-03
99,8.745970,4.43518616e-02,3.25883387e-02,5.31867647e-02,5.43530466e-02,2.83914453e-01,2.97142778e-02,4.02957478e-01,3.07530397e-02,5.00000000e-04
100,8.904902,4.08281622e-02,2.99702875e-02,4.56136027e-02,4.64799505e-02,2.44935413e-01,2.92916536e-02,3.54257586e-01,3.03604998e-02,5.00000000e-04
101,8.901137,4.02040763e-02,2.95115360e-02,4.59051785e-02,4.68230477e-02,2.31558874e-01,2.82259266e-02,3.29300453e-01,2.89341252e-02,5.00000000e-04
102,8.925974,3.94454038e-02,2.89549418e-02,4.67805882e-02,4.77267250e-02,2.29467602e-01,2.75947195e-02,3.63958150e-01,2.91832093e-02,5.00000000e-04
103,8.722045,3.94930773e-02,2.89867398e-02,4.44991374e-02,4.53234364e-02,2.27621842e-01,2.78035785e-02,3.40060074e-01,2.87604663e-02,5.00000000e-04
104,8.789742,4.03486134e-02,2.96178236e-02,4.77371534e-02,4.86926703e-02,2.26800993e-01,2.73317773e-02,3.45046307e-01,2.85608608e-02,5.00000000e-04
105,8.777009,3.95369128e-02,2.90127261e-02,4.42952056e-02,4.51403975e-02,2.22499895e-01,2.68705957e-02,3.38778787e-01,2.79578160e-02,5.00000000e-04
106,8.679891,3.92527060e-02,2.87866813e-02,4.66622938e-02,4.75486618e-02,2.23802439e-01,2.65652661e-02,3.41721237e-01,2.79142468e-02,5.00000000e-04
107,8.763651,3.98293250e-02,2.92389227e-02,4.43127617e-02,4.51560089e-02,2.23275966e-01,2.63030409e-02,3.37429887e-01,2.76474368e-02,5.00000000e-04
108,8.783768,3.97128084e-02,2.91508925e-02,4.58917659e-02,4.67074363e-02,2.19383880e-01,2.66770264e-02,3.39049318e-01,2.79590971e-02,5.00000000e-04
109,8.714660,3.91339466e-02,2.87122314e-02,4.43821632e-02,4.51531070e-02,2.19855497e-01,2.63543287e-02,3.46262879e-01,2.79148788e-02,5.00000000e-04
110,8.734750,3.94198424e-02,2.89179805e-02,4.28663980e-02,4.36350411e-02,2.22771974e-01,2.63969110e-02,3.25719778e-01,2.81568576e-02,5.00000000e-04
111,8.822418,3.91928917e-02,2.87589169e-02,4.70246300e-02,4.79115173e-02,2.18795212e-01,2.64009347e-02,3.33042800e-01,2.76087660e-02,5.00000000e-04
112,8.732114,3.81558509e-02,2.79840775e-02,4.36633214e-02,4.44277915e-02,2.14239578e-01,2.64165558e-02,3.20229034e-01,2.73716107e-02,5.00000000e-04
113,8.431598,3.96624319e-02,2.91127287e-02,4.46154490e-02,4.54481730e-02,2.13587723e-01,2.61295591e-02,3.22833170e-01,2.75211708e-02,5.00000000e-04
114,8.543196,3.84932856e-02,2.82375584e-02,4.45216664e-02,4.53978218e-02,2.15143490e-01,2.61599419e-02,3.13883371e-01,2.79560824e-02,5.00000000e-04
115,8.494380,3.82410108e-02,2.80519604e-02,4.26506075e-02,4.34301965e-02,2.14281587e-01,2.62339250e-02,3.16900692e-01,2.78399223e-02,5.00000000e-04
116,8.852206,3.82739358e-02,2.80744132e-02,4.91680358e-02,5.02630571e-02,2.15628364e-01,2.61164809e-02,3.34288293e-01,2.79055449e-02,5.00000000e-04
117,8.887546,3.88228125e-02,2.84925487e-02,4.37057129e-02,4.44950663e-02,2.12458662e-01,2.63275391e-02,3.24208800e-01,2.74370243e-02,5.00000000e-04
118,8.829061,3.80302257e-02,2.78892520e-02,4.21237555e-02,4.28483011e-02,2.15246695e-01,2.63927891e-02,3.38136241e-01,2.72894856e-02,5.00000000e-04
119,8.928840,3.85979455e-02,2.83221743e-02,4.50274140e-02,4.58537143e-02,2.13795098e-01,2.61998534e-02,3.37691103e-01,2.77412499e-02,5.00000000e-04
120,9.219454,3.92269427e-02,2.87738839e-02,4.64890187e-02,4.73168042e-02,2.17084217e-01,2.59971945e-02,3.21264940e-01,2.79893167e-02,5.00000000e-04
121,8.786411,3.89736217e-02,2.85884879e-02,4.62090492e-02,4.70703804e-02,2.15394571e-01,2.63245914e-02,3.16912568e-01,2.75933595e-02,5.00000000e-04
122,8.829786,3.80744023e-02,2.79254772e-02,4.44647295e-02,4.53294073e-02,2.09551642e-01,2.56898613e-02,3.20990264e-01,2.71293167e-02,5.00000000e-04
123,8.854563,3.76937120e-02,2.76532319e-02,4.47786104e-02,4.56454751e-02,2.04477331e-01,2.56755424e-02,3.31708206e-01,2.73592991e-02,5.00000000e-04
124,8.758520,3.90876970e-02,2.86827035e-02,4.38523897e-02,4.46658887e-02,2.11121022e-01,2.57057768e-02,3.20302985e-01,2.75975187e-02,5.00000000e-04
125,8.809766,3.71196632e-02,2.72233129e-02,4.44901781e-02,4.52962938e-02,2.05141587e-01,2.59573982e-02,3.24669998e-01,2.75327047e-02,5.00000000e-04
126,8.806992,3.76318760e-02,2.75914462e-02,4.22130006e-02,4.29617229e-02,2.03203010e-01,2.61002309e-02,3.08852764e-01,2.76707790e-02,5.00000000e-04
127,8.787200,3.74076041e-02,2.74462808e-02,4.53177218e-02,4.62072368e-02,2.05259787e-01,2.60432181e-02,3.18605821e-01,2.78924574e-02,5.00000000e-04
128,8.891993,3.82274087e-02,2.80468569e-02,4.35425531e-02,4.42949614e-02,2.06967218e-01,2.59558519e-02,3.09308169e-01,2.77242115e-02,5.00000000e-04
129,8.898540,3.85714517e-02,2.82909130e-02,4.35633924e-02,4.43507798e-02,2.11912786e-01,2.57253379e-02,3.33527146e-01,2.72522429e-02,5.00000000e-04
130,8.707668,3.78217809e-02,2.77382429e-02,4.08107870e-02,4.15337004e-02,2.03372088e-01,2.56175253e-02,2.94635719e-01,2.70020428e-02,5.00000000e-04
131,8.374781,3.79632778e-02,2.78352399e-02,4.20290659e-02,4.28106089e-02,2.03095294e-01,2.56577578e-02,3.06082726e-01,2.69022472e-02,5.00000000e-04
132,8.231464,3.81467817e-02,2.79859973e-02,4.75861324e-02,4.85568722e-02,2.13928977e-01,2.54829223e-02,3.27240346e-01,2.74272234e-02,5.00000000e-04
133,8.381020,3.80019047e-02,2.78717001e-02,4.13294727e-02,4.20486704e-02,2.07615191e-01,2.60837334e-02,3.05716847e-01,2.72988362e-02,5.00000000e-04
134,8.248674,3.78289576e-02,2.77407343e-02,4.38810864e-02,4.46617743e-02,2.00118178e-01,2.56191921e-02,3.15854230e-01,2.70699880e-02,5.00000000e-04
135,8.442462,3.76638537e-02,2.76192035e-02,4.39619849e-02,4.47434014e-02,2.06531654e-01,2.53720789e-02,3.13950845e-01,2.72663853e-02,5.00000000e-04
136,8.432990,3.88027133e-02,2.84777521e-02,4.30464957e-02,4.38335948e-02,2.15237905e-01,2.53856371e-02,3.22771204e-01,2.71054862e-02,5.00000000e-04
137,8.175831,3.76226668e-02,2.76002894e-02,4.27882674e-02,4.35523668e-02,2.06335131e-01,2.57685758e-02,3.22924691e-01,2.72081823e-02,5.00000000e-04
138,8.480678,3.70381990e-02,2.71511704e-02,4.17586379e-02,4.24640852e-02,2.01607802e-01,2.57069973e-02,2.96322735e-01,2.71620509e-02,5.00000000e-04
139,8.771438,3.69409559e-02,2.70885599e-02,4.26184249e-02,4.33692965e-02,1.96096223e-01,2.57559813e-02,3.11033208e-01,2.71450989e-02,5.00000000e-04
140,8.720361,3.78750132e-02,2.77847760e-02,4.38091874e-02,4.45882149e-02,2.03508565e-01,2.55344541e-02,3.26657764e-01,2.77205799e-02,5.00000000e-04
141,8.735979,3.66580593e-02,2.68811501e-02,4.45028656e-02,4.53613931e-02,2.03815425e-01,2.58947700e-02,3.37515446e-01,2.81552520e-02,5.00000000e-04
142,8.670853,3.72548664e-02,2.73157214e-02,4.46493693e-02,4.54915150e-02,2.02118260e-01,2.58904094e-02,2.96647185e-01,2.77358940e-02,5.00000000e-04
143,8.664647,3.78693965e-02,2.77820851e-02,4.41686702e-02,4.49482946e-02,2.01019523e-01,2.56380789e-02,3.28647403e-01,2.72545685e-02,5.00000000e-04
144,8.739134,3.69887734e-02,2.71277751e-02,4.09081164e-02,4.16118655e-02,2.00809697e-01,2.57069094e-02,2.99917530e-01,2.76188802e-02,5.00000000e-04
145,8.306515,3.73044530e-02,2.73587776e-02,4.27211647e-02,4.35201657e-02,2.01293632e-01,2.56772605e-02,3.28440498e-01,2.76098520e-02,5.00000000e-04
146,8.244055,3.82572701e-02,2.80849162e-02,4.18547062e-02,4.25802320e-02,2.04008698e-01,2.60810675e-02,3.06182201e-01,2.80104127e-02,5.00000000e-04
147,8.411098,3.72156652e-02,2.72885519e-02,5.07906055e-02,5.19043016e-02,2.02457218e-01,2.58396912e-02,3.30624140e-01,2.77907347e-02,5.00000000e-04
148,8.108139,3.74452921e-02,2.74670340e-02,4.33576586e-02,4.42342006e-02,2.01508897e-01,2.60933275e-02,3.23450906e-01,2.70386176e-02,5.00000000e-04
149,7.987014,3.74359001e-02,2.74600538e-02,4.12942308e-02,4.20596291e-02,2.01913939e-01,2.57569831e-02,3.26809732e-01,2.77783042e-02,5.00000000e-04
150,8.191132,3.69282268e-02,2.70785415e-02,4.29080768e-02,4.36659805e-02,1.99596738e-01,2.60401024e-02,3.19576251e-01,2.76938007e-02,5.00000000e-04
151,8.377432,3.67456365e-02,2.69540761e-02,4.36869957e-02,4.44863594e-02,1.95911145e-01,2.60286565e-02,3.15300684e-01,2.72585469e-02,5.00000000e-04
152,8.474024,3.69338220e-02,2.70826544e-02,4.53833472e-02,4.62285875e-02,1.95493927e-01,2.59679170e-02,3.36149969e-01,2.72069748e-02,5.00000000e-04
153,8.370456,3.67902048e-02,2.69784569e-02,4.30975047e-02,4.38393697e-02,1.99604299e-01,2.57593810e-02,3.29112225e-01,2.69706745e-02,5.00000000e-04
154,8.508908,3.61827901e-02,2.65232762e-02,4.32637453e-02,4.39832351e-02,1.94582954e-01,2.56047499e-02,3.44206565e-01,2.70119598e-02,5.00000000e-04
155,8.113262,3.71683268e-02,2.72556394e-02,4.32075401e-02,4.40245414e-02,1.98761239e-01,2.60522887e-02,3.26817966e-01,2.71334205e-02,5.00000000e-04
156,8.555285,3.80266717e-02,2.79063572e-02,4.37786763e-02,4.45434751e-02,2.09611028e-01,2.55402104e-02,3.01500750e-01,2.76358021e-02,5.00000000e-04
